Region,Distance (mm),Bus Voltage (V),Shunt Voltage (V),Load Voltage (V),Current (mA),Power (mW),Sensor #
3,2949.63,5.01,0.55,5.01,5.70,30.00,2
3,2942.25,5.03,0.70,5.03,7.00,36.00,3
3,2948.26,5.02,0.62,5.02,6.30,32.00,4
3,2945.68,5.01,0.64,5.01,6.20,32.00,1
3,2949.11,5.01,0.53,5.01,5.70,30.00,2
3,2946.88,5.03,0.71,5.03,7.10,36.00,3
3,2957.17,5.02,0.64,5.02,6.50,32.00,4
3,2945.68,5.01,0.62,5.01,6.30,32.00,1
3,2949.11,5.01,0.60,5.01,5.60,26.00,2
3,2946.71,5.04,0.72,5.04,7.20,36.00,3
3,2943.80,5.02,0.62,5.02,6.40,32.00,4
3,2945.86,5.01,0.64,5.01,6.50,32.00,1
3,2949.11,5.01,0.56,5.01,6.00,30.00,2
3,2942.08,5.03,0.69,5.03,7.00,36.00,3
3,2961.63,5.01,0.64,5.01,6.40,32.00,4
3,2954.94,5.02,0.62,5.02,6.40,32.00,1
3,2948.94,5.02,0.56,5.02,5.60,30.00,2
3,2955.46,5.02,0.72,5.02,7.10,36.00,3
3,2961.80,5.01,0.62,5.01,6.30,32.00,4
3,2941.05,5.01,0.65,5.01,6.10,30.00,1
3,2953.74,5.02,0.56,5.02,5.70,30.00,2
3,2946.54,5.02,0.72,5.02,7.20,36.00,3
3,2943.97,5.02,0.63,5.02,6.70,32.00,4
3,2941.22,5.02,0.63,5.02,6.30,32.00,1
3,2944.65,5.02,0.59,5.02,6.00,30.00,2
3,2946.71,5.03,0.73,5.03,7.10,36.00,3
3,2952.89,5.02,0.65,5.02,6.50,32.00,4
3,2950.49,5.01,0.64,5.01,6.10,32.00,1
3,2945.34,5.01,0.59,5.01,5.80,30.00,2
3,2942.25,5.02,0.70,5.02,6.90,36.00,3
3,2953.23,5.02,0.64,5.02,6.20,30.00,4
3,2950.31,5.01,0.62,5.01,6.40,32.00,1
3,2945.34,5.02,0.59,5.02,5.70,30.00,2
3,2951.34,5.03,0.73,5.03,7.10,36.00,3
3,2957.35,5.01,0.62,5.01,6.60,32.00,4
3,2946.20,5.01,0.64,5.01,6.40,30.00,1
3,2945.17,5.01,0.59,5.01,6.10,30.00,2
3,2942.08,5.03,0.71,5.03,7.30,36.00,3
3,2961.80,5.01,0.64,5.01,6.40,30.00,4
3,2942.43,5.02,0.63,5.02,6.30,32.00,1
3,2949.11,5.01,0.57,5.01,5.70,30.00,2
3,2951.34,5.04,0.71,5.04,7.30,36.00,3
3,2961.80,5.02,0.64,5.02,6.20,30.00,4
3,2946.20,5.01,0.65,5.01,6.20,32.00,1
3,2940.20,5.01,0.58,5.01,5.60,30.00,2
3,2946.71,5.03,0.70,5.03,7.10,36.00,3
3,2966.09,5.01,0.64,5.01,6.50,32.00,4
3,2945.68,5.02,0.63,5.02,6.10,30.00,1
3,2962.32,5.01,0.57,5.01,5.60,30.00,2
3,2943.45,5.04,0.73,5.04,7.20,36.00,3
3,2957.17,5.02,0.61,5.02,6.10,32.00,4
3,2950.66,5.01,0.63,5.01,6.30,30.00,1
3,2944.65,5.01,0.59,5.01,5.90,30.00,2
3,2946.71,5.03,0.71,5.03,7.10,36.00,3
3,2957.35,5.02,0.64,5.02,6.30,32.00,4
3,2950.14,5.01,0.63,5.01,6.40,32.00,1
3,2962.32,5.01,0.57,5.01,5.90,30.00,2
3,2951.34,5.02,0.71,5.02,7.00,36.00,3
3,2948.43,5.02,0.65,5.02,6.40,32.00,4
3,2955.12,5.01,0.65,5.01,6.40,32.00,1
3,2953.57,5.01,0.56,5.01,5.90,30.00,2
3,2942.08,5.03,0.72,5.03,7.20,36.00,3
3,2949.63,5.01,0.63,5.01,6.20,32.00,4
3,2950.49,5.01,0.63,5.01,6.40,32.00,1
3,2949.11,5.01,0.58,5.01,6.00,30.00,2
3,2946.71,5.03,0.72,5.03,7.20,36.00,3
3,2952.72,5.01,0.63,5.01,6.30,30.00,4
3,2941.05,5.01,0.64,5.01,6.10,30.00,1
3,2949.11,5.01,0.58,5.01,6.00,26.00,2
3,2951.00,5.04,0.70,5.04,7.30,36.00,3
3,2952.89,5.02,0.63,5.02,6.50,30.00,4
3,2940.88,5.02,0.65,5.02,6.60,32.00,1
3,2944.48,5.01,0.60,5.01,5.60,30.00,2
3,2941.91,5.03,0.71,5.03,7.20,36.00,3
3,2957.17,5.02,0.63,5.02,6.60,32.00,4
3,2941.22,5.01,0.61,5.01,6.20,32.00,1
3,2949.46,5.01,0.56,5.01,5.90,30.00,2
3,2946.71,5.04,0.71,5.04,7.20,36.00,3
3,2957.35,5.02,0.63,5.02,6.50,32.00,4
3,2941.05,5.02,0.63,5.02,6.20,30.00,1
3,2962.15,5.01,0.57,5.01,5.80,30.00,2
3,2946.71,5.03,0.71,5.03,7.10,36.00,3
3,2948.43,5.02,0.63,5.02,6.50,32.00,4
3,2946.03,5.01,0.60,5.01,6.30,30.00,1
3,2949.11,5.01,0.56,5.01,5.80,30.00,2
3,2942.08,5.03,0.70,5.03,7.30,36.00,3
3,2952.72,5.01,0.62,5.01,6.30,32.00,4
3,2945.68,5.02,0.63,5.02,6.10,30.00,1
3,2944.65,5.01,0.57,5.01,5.90,30.00,2
3,2941.91,5.03,0.70,5.03,7.20,36.00,3
3,2952.54,5.01,0.62,5.01,6.30,30.00,4
3,2945.86,5.01,0.61,5.01,6.40,32.00,1
3,2949.11,5.01,0.56,5.01,5.70,30.00,2
3,2946.54,5.03,0.70,5.03,7.20,36.00,3
3,2944.83,5.01,0.64,5.01,6.30,32.00,4
3,2954.60,5.01,0.62,5.01,6.30,32.00,1
3,2948.94,5.01,0.55,5.01,5.40,30.00,2
3,2951.17,5.03,0.70,5.03,7.00,36.00,3
3,2948.08,5.01,0.64,5.01,6.40,32.00,4
3,2945.68,5.01,0.63,5.01,6.20,32.00,1
3,2953.74,5.01,0.56,5.01,5.70,30.00,2
3,2955.80,5.03,0.73,5.03,7.30,36.00,3
3,2957.35,5.01,0.67,5.01,6.40,32.00,4
3,2946.20,5.02,0.62,5.02,6.20,30.00,1
3,2944.83,5.01,0.57,5.01,5.70,30.00,2
3,2946.54,5.02,0.74,5.02,7.30,36.00,3
3,2948.43,5.01,0.62,5.01,6.30,32.00,4
3,2941.05,5.01,0.64,5.01,6.10,32.00,1
3,2953.74,5.01,0.58,5.01,5.80,30.00,2
3,2941.91,5.02,0.72,5.02,7.20,36.00,3
3,2965.92,5.02,0.63,5.02,6.20,30.00,4
3,2950.14,5.01,0.64,5.01,6.50,32.00,1
3,2962.15,5.01,0.58,5.01,6.00,30.00,2
3,2946.71,5.03,0.71,5.03,7.20,36.00,3
3,2949.11,5.02,0.64,5.02,6.20,30.00,4
3,2941.22,5.02,0.63,5.02,6.10,32.00,1
3,2962.15,5.01,0.59,5.01,6.00,26.00,2
3,2946.71,5.03,0.72,5.03,7.20,36.00,3
3,2961.63,5.01,0.64,5.01,6.20,30.00,4
3,2945.68,5.01,0.63,5.01,6.40,32.00,1
3,2940.02,5.01,0.58,5.01,5.70,30.00,2
3,2942.08,5.03,0.71,5.03,7.10,36.00,3
3,2952.89,5.01,0.64,5.01,6.30,32.00,4
3,2945.68,5.01,0.62,5.01,6.20,32.00,1
3,2944.83,5.01,0.60,5.01,5.80,30.00,2
3,2946.71,5.03,0.72,5.03,7.20,36.00,3
3,2952.72,5.01,0.64,5.01,6.20,32.00,4
3,2950.14,5.01,0.63,5.01,6.30,32.00,1
3,2949.11,5.01,0.58,5.01,5.80,30.00,2
3,2946.54,5.03,0.69,5.03,7.00,36.00,3
3,2948.26,5.01,0.65,5.01,6.50,32.00,4
3,2945.68,5.01,0.63,5.01,6.40,32.00,1
3,2944.48,5.01,0.56,5.01,5.70,30.00,2
3,2946.54,5.03,0.70,5.03,7.10,36.00,3
3,2948.26,5.02,0.62,5.02,6.40,32.0,4
3,0.00,5.01,0.65,5.01,6.40,32.00,2
3,2946.37,5.01,0.58,5.01,5.50,26.00,3
3,2956.49,5.03,0.72,5.03,7.20,36.00,4
3,2954.43,5.02,0.63,5.02,6.30,32.00,1
3,2954.09,5.02,0.64,5.02,6.50,32.00,2
3,2946.54,5.01,0.56,5.01,5.70,26.00,3
3,2956.66,5.04,0.71,5.04,7.10,36.00,4
3,2954.26,5.02,0.64,5.02,6.30,32.00,1
3,2945.17,5.02,0.64,5.02,6.40,32.00,2
3,2942.08,5.01,0.58,5.01,5.70,26.00,3
3,2952.03,5.04,0.72,5.04,7.10,36.00,4
3,2945.51,5.02,0.65,5.02,6.30,32.00,1
3,2945.51,5.02,0.64,5.02,6.40,32.00,2
3,2951.17,5.02,0.56,5.02,5.60,26.00,3
3,2952.20,5.04,0.74,5.04,7.00,36.00,4
3,2949.80,5.02,0.63,5.02,6.30,32.00,1
3,2949.63,5.02,0.65,5.02,6.30,32.00,2
3,2937.45,5.02,0.57,5.02,5.70,30.00,3
3,2948.94,5.04,0.73,5.04,7.10,36.00,4
3,2954.26,5.02,0.65,5.02,6.40,30.00,1
3,2954.26,5.01,0.64,5.01,6.40,32.00,2
3,2951.00,5.02,0.56,5.02,6.10,30.00,3
3,2952.20,5.03,0.71,5.03,7.20,36.00,4
3,2958.72,5.02,0.64,5.02,6.60,32.00,1
3,2945.17,5.02,0.65,5.02,6.40,32.00,2
3,2941.91,5.02,0.56,5.02,5.70,30.00,3
3,2956.66,5.03,0.72,5.03,7.10,36.00,4
3,2954.26,5.01,0.63,5.01,6.20,32.00,1
3,2950.14,5.01,0.66,5.01,6.30,32.00,2
3,2951.17,5.01,0.56,5.01,5.70,30.00,3
3,2961.12,5.03,0.71,5.03,7.10,36.00,4
3,2946.54,5.02,0.65,5.02,6.30,30.00,1
3,2945.34,5.02,0.64,5.02,6.50,32.00,2
3,2951.00,5.01,0.57,5.01,5.80,30.00,3
3,2956.83,5.04,0.71,5.04,7.30,36.00,4
3,2945.34,5.02,0.64,5.02,6.30,32.00,1
3,2945.51,5.02,0.63,5.02,6.50,32.00,2
3,2937.62,5.01,0.57,5.01,5.60,26.00,3
3,2947.74,5.04,0.71,5.04,7.20,36.00,4
3,2945.51,5.02,0.64,5.02,6.10,30.00,1
3,2949.97,5.02,0.64,5.02,6.50,32.00,2
3,2951.00,5.02,0.54,5.02,5.70,30.00,3
3,2943.11,5.04,0.71,5.04,7.10,36.00,4
3,2945.34,5.02,0.64,5.02,6.60,32.00,1
3,2944.83,5.02,0.63,5.02,6.20,32.00,2
3,2942.08,5.02,0.55,5.02,5.50,26.00,3
3,2947.74,5.04,0.73,5.04,7.20,36.00,4
3,2945.00,5.02,0.66,5.02,6.40,32.00,1
3,2945.34,5.02,0.64,5.02,6.50,32.00,2
3,2946.54,5.01,0.57,5.01,5.60,30.00,3
3,2952.03,5.04,0.72,5.04,7.30,36.00,4
3,2945.51,5.02,0.62,5.02,6.40,32.00,1
3,2945.51,5.02,0.64,5.02,6.40,32.00,2
3,2937.11,5.02,0.54,5.02,5.70,30.00,3
3,2947.74,5.04,0.72,5.04,7.10,36.00,4
3,2949.63,5.02,0.67,5.02,6.50,32.00,1
3,2954.09,5.02,0.65,5.02,6.40,32.00,2
3,2941.57,5.02,0.56,5.02,5.50,26.00,3
3,2947.74,5.03,0.72,5.03,7.20,36.00,4
3,2945.00,5.02,0.64,5.02,6.20,30.00,1
3,2946.20,5.02,0.65,5.02,6.40,32.00,2
3,2950.83,5.02,0.57,5.02,5.50,26.00,3
3,2960.95,5.03,0.74,5.03,7.20,36.00,4
3,2945.34,5.02,0.65,5.02,6.40,32.00,1
3,2953.92,5.02,0.64,5.02,6.30,32.00,2
3,2955.46,5.02,0.58,5.02,5.80,30.00,3
3,2947.91,5.03,0.73,5.03,7.30,36.00,4
3,2954.26,5.02,0.65,5.02,6.60,32.00,1
3,2945.17,5.02,0.63,5.02,6.40,32.00,2
3,2946.20,5.02,0.57,5.02,5.70,26.00,3
3,2960.78,5.04,0.71,5.04,7.20,36.00,4
3,2962.83,5.02,0.65,5.02,6.30,32.00,1
3,2949.80,5.02,0.62,5.02,6.50,32.00,2
3,2947.40,5.02,0.57,5.02,5.70,30.00,3
3,2952.03,5.04,0.71,5.04,7.00,36.00,4
3,2945.17,5.02,0.64,5.02,6.50,32.00,1
3,2944.83,5.02,0.64,5.02,6.40,32.00,2
3,2937.28,5.02,0.57,5.02,5.90,30.00,3
3,2952.03,5.04,0.72,5.04,6.90,36.00,4
3,2945.51,5.02,0.63,5.02,6.40,32.00,1
3,2953.74,5.01,0.65,5.01,6.60,32.00,2
3,2946.20,5.02,0.57,5.02,5.60,30.00,3
3,2947.23,5.04,0.69,5.04,7.10,36.00,4
3,2945.00,5.02,0.65,5.02,6.60,32.00,1
3,2940.02,5.02,0.61,5.02,6.30,32.00,2
3,2942.08,5.02,0.58,5.02,5.80,30.00,3
3,2942.77,5.04,0.71,5.04,7.20,36.00,4
3,2940.20,5.02,0.62,5.02,6.30,32.00,1
3,2945.34,5.01,0.64,5.01,6.40,32.00,2
3,2941.74,5.02,0.57,5.02,5.90,30.00,3
3,2947.40,5.04,0.73,5.04,7.30,36.00,4
3,2954.09,5.02,0.65,5.02,6.30,32.00,1
3,2949.29,5.02,0.62,5.02,6.40,32.00,2
3,2941.74,5.02,0.56,5.02,5.60,30.00,3
3,2947.40,5.03,0.71,5.03,6.70,36.00,4
3,2954.77,5.02,0.64,5.02,6.30,30.00,1
3,2953.92,5.02,0.65,5.02,6.30,30.00,2
3,2941.74,5.02,0.56,5.02,5.60,30.00,3
3,2956.32,5.04,0.70,5.04,6.90,36.00,4
3,2953.92,5.02,0.66,5.02,6.30,32.00,1
3,2962.49,5.02,0.64,5.02,6.50,32.00,2
3,2946.20,5.02,0.56,5.02,5.90,30.00,3
3,2947.23,5.04,0.72,5.04,7.00,36.00,4
3,2944.83,5.02,0.60,5.02,6.30,32.00,1
3,2945.34,5.02,0.63,5.02,6.20,32.00,2
3,2942.94,5.02,0.57,5.02,5.60,30.00,3
3,2942.94,5.04,0.72,5.04,7.10,36.00,4
3,2949.46,5.02,0.64,5.02,6.30,32.00,1
3,2954.43,5.02,0.64,5.02,6.40,32.00,2
3,2941.57,5.02,0.59,5.02,5.80,30.00,3
3,2956.32,5.04,0.69,5.04,7.20,36.00,4
3,2940.71,5.02,0.64,5.02,6.40,32.00,1
3,2945.00,5.02,0.64,5.02,6.60,32.00,2
3,2946.20,5.02,0.56,5.02,5.70,30.00,3
3,2952.37,5.04,0.72,5.04,7.20,36.00,4
3,2945.17,5.02,0.64,5.02,6.40,32.00,1
3,2941.57,5.02,0.64,5.02,6.40,32.00,2
3,2951.00,5.02,0.58,5.02,5.60,30.00,3
3,2943.28,5.04,0.72,5.04,7.10,36.00,4
3,2958.55,5.02,0.63,5.02,6.50,32.00,1
3,2953.92,5.02,0.65,5.02,6.40,30.00,2
3,2972.61,5.02,0.58,5.02,5.60,26.00,3
3,2952.03,5.03,0.73,5.03,7.30,36.00,4
3,2954.43,5.02,0.65,5.02,6.40,32.00,1
3,2945.34,5.01,0.65,5.01,6.10,32.00,2
3,2937.28,5.02,0.56,5.02,5.70,30.00,3
3,2956.66,5.03,0.71,5.03,7.10,36.00,4
3,2949.97,5.02,0.63,5.02,6.40,32.00,1
3,2949.80,5.02,0.63,5.02,6.40,32.00,2
3,2941.91,5.02,0.56,5.02,5.90,30.00,3
3,2947.91,5.03,0.73,5.03,7.00,36.00,4
3,2945.51,5.02,0.64,5.02,6.20,30.00,1
3,2940.54,5.02,0.63,5.02,6.30,32.00,2
3,2959.75,5.02,0.57,5.02,5.50,26.00,3
3,2952.20,5.04,0.68,5.04,7.10,36.00,4
3,2949.80,5.02,0.66,5.02,6.40,32.00,1
3,2945.00,5.02,0.64,5.02,6.30,32.00,2
3,2941.74,5.02,0.56,5.02,6.00,30.00,3
3,2947.74,5.04,0.71,5.04,7.30,36.00,4
3,2954.26,5.02,0.65,5.02,6.30,30.00,1
3,2945.00,5.02,0.65,5.02,6.10,30.00,2
3,2941.74,5.02,0.58,5.02,5.70,30.00,3
3,2956.49,5.04,0.72,5.04,7.10,36.00,4
3,2945.17,5.02,0.64,5.02,6.60,32.00,1
3,2945.17,5.02,0.65,5.02,6.40,32.00,2
3,2946.54,5.02,0.55,5.02,5.50,30.00,3
3,2961.12,5.03,0.69,5.03,7.30,36.00,4
3,2945.51,5.02,0.65,5.02,6.50,32.00,1
3,2945.00,5.02,0.64,5.02,6.30,32.00,2
3,2955.46,5.02,0.58,5.02,6.00,26.00,3
3,2944.48,5.03,0.71,5.03,7.30,36.00,4
3,2949.80,5.02,0.61,5.02,6.40,30.00,1
3,2945.17,5.02,0.64,5.02,6.50,32.00,2
3,2946.71,5.02,0.57,5.02,5.80,30.00,3
3,2952.03,5.03,0.70,5.03,7.20,36.00,4
3,2945.51,5.02,0.63,5.02,6.50,30.00,1
3,2949.63,5.02,0.67,5.02,6.60,32.00,2
3,2946.54,5.02,0.55,5.02,5.80,30.00,3
3,2947.74,5.03,0.73,5.03,7.00,36.00,4
3,2949.80,5.02,0.62,5.02,6.30,32.00,1
3,2945.17,5.01,0.66,5.01,6.40,32.00,2
3,2946.71,5.02,0.55,5.02,5.70,30.00,3
3,2961.29,5.04,0.71,5.04,7.10,36.00,4
3,2945.34,5.02,0.63,5.02,6.10,32.00,1
3,2940.88,5.01,0.62,5.01,6.40,32.00,2
3,2946.54,5.02,0.57,5.02,5.50,30.00,3
3,2952.37,5.04,0.73,5.04,7.20,36.00,4
3,2950.14,5.02,0.64,5.02,6.40,32.00,1
3,2962.83,5.02,0.64,5.02,6.30,32.00,2
3,2946.54,5.02,0.56,5.02,5.60,30.00,3
3,2961.29,5.04,0.74,5.04,6.80,36.00,4
3,2945.51,5.02,0.64,5.02,6.40,32.00,1
3,2945.34,5.02,0.65,5.02,6.60,32.00,2
3,2942.08,5.02,0.57,5.02,5.50,26.00,3
3,2952.54,5.03,0.70,5.03,7.00,36.00,4
3,2945.34,5.02,0.63,5.02,6.50,32.00,1
3,2941.05,5.02,0.64,5.02,6.30,32.00,2
3,2937.79,5.02,0.58,5.02,5.60,30.00,3
3,2943.45,5.03,0.72,5.03,7.00,36.00,4
3,2940.71,5.02,0.62,5.02,6.50,30.00,1
3,2945.51,5.02,0.64,5.02,6.30,32.00,2
3,2946.71,5.02,0.56,5.02,5.60,30.00,3
3,2944.31,5.03,0.73,5.03,7.40,36.00,4
3,2945.34,5.02,0.66,5.02,6.20,32.00,1
3,2949.63,5.01,0.65,5.01,6.40,32.00,2
3,2955.63,5.02,0.56,5.02,5.40,26.00,3
3,2952.37,5.03,0.72,5.03,6.90,36.00,4
3,2963.18,5.02,0.65,5.02,6.30,32.00,1
3,2940.88,5.02,0.65,5.02,6.40,32.00,2
3,2942.25,5.02,0.56,5.02,5.80,30.00,3
3,2947.91,5.04,0.72,5.04,7.20,36.00,4
3,2954.94,5.02,0.64,5.02,6.60,32.00,1
3,2940.71,5.02,0.63,5.02,6.30,32.00,2
3,2959.92,5.02,0.54,5.02,5.70,26.00,3
3,2947.74,5.04,0.72,5.04,7.20,36.00,4
3,2945.51,5.02,0.66,5.02,6.40,32.00,1
3,2945.17,5.02,0.62,5.02,6.30,32.00,2
3,2937.62,5.02,0.55,5.02,5.70,30.00,3
3,2943.28,5.04,0.71,5.04,7.00,36.00,4
3,2940.88,5.02,0.62,5.02,6.80,30.00,1
3,2954.09,5.02,0.63,5.02,6.40,32.00,2
3,2942.25,5.02,0.55,5.02,5.60,30.00,3
3,2952.37,5.04,0.72,5.04,7.30,36.00,4
3,2949.80,5.02,0.65,5.02,6.60,32.00,1
3,2954.09,5.02,0.61,5.02,6.30,32.00,2
3,2951.17,5.02,0.56,5.02,5.60,30.00,3
3,2952.54,5.03,0.70,5.03,7.00,36.00,4
3,2945.34,5.02,0.65,5.02,6.50,32.00,1
3,2949.63,5.02,0.64,5.02,6.50,32.00,2
3,2942.08,5.02,0.54,5.02,5.60,30.00,3
3,2948.94,5.03,0.72,5.03,7.10,36.00,4
3,2958.89,5.02,0.63,5.02,6.30,32.00,1
3,2940.88,5.02,0.63,5.02,6.30,32.00,2
3,2955.63,5.02,0.59,5.02,5.60,30.00,3
3,2965.41,5.04,0.72,5.04,7.30,36.00,4
3,2945.34,5.02,0.64,5.02,6.60,32.00,1
3,2940.71,5.01,0.64,5.01,6.20,32.00,2
3,2959.92,5.02,0.54,5.02,5.60,30.00,3
3,2943.28,5.04,0.73,5.04,7.30,36.00,4
3,2950.31,5.02,0.66,5.02,6.50,32.00,1
3,2951.17,5.02,0.65,5.02,6.20,30.00,2
3,2942.08,5.02,0.56,5.02,5.80,30.00,3
3,2952.37,5.04,0.72,5.04,7.00,36.00,4
3,2945.51,5.02,0.63,5.02,6.50,32.00,1
3,2940.88,5.02,0.63,5.02,6.10,32.00,2
3,2941.91,5.02,0.55,5.02,5.30,26.00,3
3,2952.20,5.03,0.70,5.03,7.30,36.00,4
3,2949.97,5.02,0.65,5.02,6.30,30.00,1
3,2945.17,5.02,0.63,5.02,6.40,32.00,2
3,2937.45,5.02,0.56,5.02,5.70,30.00,3
3,2952.20,5.03,0.73,5.03,7.20,36.00,4
3,2951.00,5.02,0.63,5.02,6.80,32.00,1
3,2940.71,5.01,0.63,5.01,6.20,32.00,2
3,2937.62,5.02,0.56,5.02,5.70,30.00,3
3,2952.20,5.03,0.71,5.03,7.20,36.00,4
3,2945.34,5.02,0.63,5.02,6.50,32.00,1
3,2940.71,5.02,0.66,5.02,6.30,32.00,2
3,2941.91,5.02,0.58,5.02,5.70,30.00,3
3,2947.74,5.03,0.71,5.03,7.20,36.00,4
3,2954.26,5.02,0.64,5.02,6.40,32.00,1
3,2945.34,5.02,0.66,5.02,6.20,32.00,2
3,2946.71,5.02,0.57,5.02,5.80,30.00,3
3,2953.06,5.03,0.74,5.03,7.30,36.00,4
3,2954.43,5.02,0.64,5.02,6.20,30.00,1
3,2940.88,5.02,0.63,5.02,6.30,32.00,2
3,2946.88,5.02,0.57,5.02,5.80,30.00,3
3,2947.74,5.03,0.71,5.03,7.00,36.00,4
3,2954.26,5.02,0.64,5.02,6.40,32.00,1
3,2945.34,5.01,0.62,5.01,6.20,32.00,2
3,2951.17,5.02,0.58,5.02,5.60,30.00,3
3,2952.20,5.04,0.72,5.04,6.90,36.00,4
3,2949.80,5.02,0.63,5.02,6.50,32.00,1
3,2945.17,5.02,0.63,5.02,6.30,32.00,2
3,2951.00,5.02,0.57,5.02,5.80,30.00,3
3,2947.91,5.04,0.72,5.04,7.00,36.00,4
3,2940.54,5.02,0.65,5.02,6.50,32.00,1
3,2945.17,5.02,0.64,5.02,6.30,32.00,2
3,2941.91,5.02,0.56,5.02,5.60,30.00,3
3,2952.03,5.04,0.71,5.04,7.10,36.00,4
3,2950.14,5.02,0.64,5.02,6.50,32.00,1
3,2946.37,5.02,0.65,5.02,6.40,32.00,2
3,2950.83,5.02,0.57,5.02,5.70,30.00,3
3,2952.20,5.03,0.71,5.03,7.00,36.00,4
3,2940.71,5.02,0.66,5.02,6.60,32.00,1
3,2950.14,5.02,0.64,5.02,6.40,32.00,2
3,2951.34,5.02,0.57,5.02,5.70,30.00,3
3,2956.66,5.03,0.71,5.03,7.10,36.00,4
3,2945.34,5.02,0.63,5.02,6.30,32.00,1
3,2945.68,5.02,0.65,5.02,6.40,30.00,2
3,2951.00,5.02,0.55,5.02,5.80,30.00,3
3,2947.74,5.04,0.72,5.04,7.00,36.00,4
3,2954.26,5.02,0.64,5.02,6.50,32.00,1
3,2940.71,5.02,0.65,5.02,6.60,32.00,2
3,2951.17,5.02,0.57,5.02,5.70,30.00,3
3,2961.12,5.04,0.71,5.04,7.00,36.00,4
3,2945.86,5.02,0.62,5.02,6.60,32.00,1
3,2945.34,5.02,0.64,5.02,6.50,32.00,2
3,2952.20,5.02,0.57,5.02,5.40,26.00,3
3,2952.20,5.04,0.71,5.04,7.30,36.00,4
3,2945.34,5.02,0.63,5.02,6.40,32.00,1
3,2945.51,5.02,0.62,5.02,6.60,32.00,2
3,2942.08,5.02,0.58,5.02,5.60,30.00,3
3,2952.20,5.03,0.74,5.03,7.30,36.00,4
3,2949.80,5.02,0.63,5.02,6.50,32.00,1
3,2945.51,5.02,0.60,5.02,6.60,32.00,2
3,2951.00,5.02,0.56,5.02,5.70,30.00,3
3,2956.83,5.03,0.72,5.03,7.10,36.00,4
3,2945.51,5.02,0.65,5.02,6.40,32.00,1
3,2954.09,5.01,0.61,5.01,6.40,32.00,2
3,2942.08,5.02,0.59,5.02,5.50,26.00,3
3,2952.20,5.03,0.73,5.03,7.10,36.00,4
3,2954.26,5.02,0.64,5.02,6.40,32.00,1
3,2945.17,5.02,0.63,5.02,6.40,32.00,2
3,2937.45,5.02,0.59,5.02,5.50,30.00,3
3,2952.37,5.04,0.71,5.04,7.30,36.00,4
3,2945.51,5.02,0.63,5.02,6.30,32.00,1
3,2945.00,5.01,0.64,5.01,6.20,30.00,2
3,2951.00,5.02,0.56,5.02,5.50,26.00,3
3,2964.21,5.04,0.72,5.04,7.20,36.00,4
3,2954.26,5.02,0.65,5.02,6.40,30.00,1
3,2949.46,5.02,0.63,5.02,6.30,32.00,2
3,2946.37,5.02,0.58,5.02,5.60,30.00,3
3,2956.49,5.03,0.74,5.03,7.30,36.00,4
3,2962.83,5.02,0.64,5.02,6.40,32.00,1
3,2945.00,5.02,0.67,5.02,6.30,32.00,2
3,2937.45,5.02,0.57,5.02,5.60,30.00,3
3,2947.57,5.03,0.73,5.03,6.90,36.00,4
3,2949.97,5.02,0.66,5.02,6.40,32.00,1
3,2949.97,5.01,0.65,5.01,6.30,32.00,2
3,2946.37,5.02,0.56,5.02,5.50,30.00,3
3,2947.74,5.03,0.73,5.03,7.10,36.00,4
3,2949.63,5.02,0.65,5.02,6.60,30.00,1
3,2950.14,5.02,0.63,5.02,6.40,32.00,2
3,2941.91,5.02,0.55,5.02,5.30,26.00,3
3,2952.20,5.04,0.70,5.04,7.10,36.00,4
3,2950.14,5.02,0.64,5.02,6.40,32.00,1
3,2949.63,5.02,0.64,5.02,6.30,32.00,2
3,2951.00,5.02,0.57,5.02,5.50,26.00,3
3,2948.08,5.04,0.70,5.04,7.10,36.00,4
3,2954.26,5.02,0.65,5.02,6.30,32.00,1
3,2945.00,5.02,0.61,5.02,6.30,32.00,2
3,2937.45,5.02,0.56,5.02,5.70,30.00,3
3,2947.57,5.04,0.72,5.04,7.30,36.00,4
3,2940.71,5.02,0.63,5.02,6.50,32.00,1
3,2945.34,5.02,0.64,5.02,6.40,32.00,2
3,2946.37,5.02,0.56,5.02,5.60,26.00,3
3,2952.03,5.04,0.73,5.04,7.30,36.00,4
3,2950.14,5.02,0.67,5.02,6.40,32.00,1
3,2949.80,5.02,0.63,5.02,6.40,32.00,2
3,2942.77,5.02,0.54,5.02,5.60,30.00,3
3,2947.40,5.03,0.72,5.03,7.20,36.00,4
3,2954.09,5.02,0.64,5.02,6.40,32.00,1
3,2953.92,5.02,0.62,5.02,6.30,32.00,2
3,2941.91,5.02,0.56,5.02,5.70,30.00,3
3,2947.91,5.03,0.71,5.03,7.30,36.00,4
3,2954.09,5.02,0.63,5.02,6.40,32.00,1
3,2941.57,5.02,0.63,5.02,6.40,32.00,2
3,2941.74,5.02,0.55,5.02,5.60,30.00,3
3,2956.32,5.03,0.72,5.03,7.40,36.00,4
3,2962.83,5.02,0.64,5.02,6.40,32.00,1
3,2962.66,5.02,0.62,5.02,6.30,32.00,2
3,2950.83,5.02,0.56,5.02,5.70,26.00,3
3,2942.77,5.04,0.71,5.04,7.40,36.00,4
3,2953.92,5.02,0.65,5.02,6.60,32.00,1
3,2945.00,5.02,0.65,5.02,6.30,32.00,2
